"InTemp","InHumid","DoorState","Power","TIME","Temp_outside","Pi_consmp","GES(in KWh)"
"13.8","74.2"," CLOSED"," ON","    00:14:31","18.89","19.646365422397","0"
"13.8","74.2"," CLOSED"," ON","    00:14:33","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:14:36","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:14:38","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:14:41","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:14:43","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:14:46","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:14:49","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:14:51","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:14:54","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:14:56","18.89","19.646365422397","0"
"13.9","74.6"," CLOSED"," ON","    00:14:59","18.89","20.040080160321","0"
"13.8","74.6"," CLOSED"," ON","    00:15:02","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:15:04","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:15:07","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:15:09","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:15:12","18.89","19.646365422397","0"
"13.8","74.8"," CLOSED"," ON","    00:15:14","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:15:17","18.89","19.646365422397","0"
"13.8","74.8"," CLOSED"," ON","    00:15:20","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:15:22","18.89","19.646365422397","0"
"13.8","74.5"," CLOSED"," ON","    00:15:25","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:15:27","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:15:30","18.89","19.646365422397","0"
"13.7","74.5"," CLOSED"," ON","    00:15:33","18.89","19.267822736031","0"
"13.8","74.6"," CLOSED"," ON","    00:15:35","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:15:38","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:15:40","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:15:43","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:15:45","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:15:48","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:15:51","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:15:53","18.89","19.646365422397","0"
"13.8","74.8"," CLOSED"," ON","    00:15:56","18.89","19.646365422397","0"
"13.8","74.8"," CLOSED"," ON","    00:15:58","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:16:01","18.89","19.646365422397","0"
"13.8","74.8"," CLOSED"," ON","    00:16:04","18.89","19.646365422397","0"
"13.8","74.8"," CLOSED"," ON","    00:16:06","18.89","19.646365422397","0"
"13.8","74.7"," CLOSED"," ON","    00:16:09","18.89","19.646365422397","0"
"13.7","74.6"," CLOSED"," ON","    00:16:11","18.89","19.267822736031","0"
"13.8","74.8"," CLOSED"," ON","    00:16:14","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:16:17","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:16:19","18.89","19.646365422397","0"
"13.7","74.4"," CLOSED"," ON","    00:16:22","18.89","19.267822736031","0"
"13.8","74.4"," CLOSED"," ON","    00:16:24","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:16:27","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:16:29","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:16:32","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:16:35","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:16:37","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:16:40","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:16:42","18.89","19.646365422397","0"
"13.8","74.2"," CLOSED"," ON","    00:16:45","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:16:48","18.89","19.646365422397","0"
"13.7","74.3"," CLOSED"," ON","    00:16:50","18.89","19.267822736031","0"
"13.7","74.4"," CLOSED"," ON","    00:16:53","18.89","19.267822736031","0"
"13.8","74.5"," CLOSED"," ON","    00:16:55","18.89","19.646365422397","0"
"13.8","74.6"," CLOSED"," ON","    00:16:58","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:17:00","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:17:03","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:17:06","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:17:08","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:17:11","18.89","19.646365422397","0"
"13.8","74.5"," CLOSED"," ON","    00:17:13","18.89","19.646365422397","0"
"13.7","74.5"," CLOSED"," ON","    00:17:16","18.89","19.267822736031","0"
"13.7","74.4"," CLOSED"," ON","    00:17:19","18.89","19.267822736031","0"
"13.8","74.4"," CLOSED"," ON","    00:17:21","18.89","19.646365422397","0"
"13.7","74.3"," CLOSED"," ON","    00:17:24","18.89","19.267822736031","0"
"13.8","74.2"," CLOSED"," ON","    00:17:26","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:17:29","18.89","19.646365422397","0"
"13.8","74.3"," CLOSED"," ON","    00:17:31","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:17:34","18.89","19.646365422397","0"
"13.8","74.4"," CLOSED"," ON","    00:17:37","18.89","19.646365422397","0"
"13.7","74.1"," CLOSED"," ON","    00:17:39","18.89","19.267822736031","0"
"13.7","74"," CLOSED"," ON","    00:17:42","18.89","19.267822736031","0"
"13.7","74.1"," CLOSED"," ON","    00:17:44","18.89","19.267822736031","0"
"13.7","74.1"," CLOSED"," ON","    00:17:47","18.89","19.267822736031","0"
"13.7","74.1"," CLOSED"," ON","    00:17:50","18.89","19.267822736031","0"
"13.7","74"," CLOSED"," ON","    00:17:52","18.89","19.267822736031","0"
"13.7","73.9"," CLOSED"," ON","    00:17:55","18.89","19.267822736031","0"
"13.7","74"," CLOSED"," ON","    00:17:57","18.89","19.267822736031","0"
"13.7","74"," CLOSED"," ON","    00:18:00","18.89","19.267822736031","0"
"13.7","73.9"," CLOSED"," ON","    00:18:03","18.89","19.267822736031","0"
"13.7","73.7"," CLOSED"," ON","    00:18:05","18.89","19.267822736031","0"
"13.8","73.7"," CLOSED"," ON","    00:18:08","18.89","19.646365422397","0"
"13.7","73.5"," CLOSED"," ON","    00:18:10","18.89","19.267822736031","0"
"13.7","73.5"," CLOSED"," ON","    00:18:13","18.89","19.267822736031","0"
"13.7","73.6"," CLOSED"," ON","    00:18:15","18.89","19.267822736031","0"
"13.7","73.6"," CLOSED"," ON","    00:18:18","18.89","19.267822736031","0"
"13.8","73.6"," CLOSED"," ON","    00:18:21","18.89","19.646365422397","0"
"13.7","73.5"," CLOSED"," ON","    00:18:23","18.89","19.267822736031","0"
"13.7","73.5"," CLOSED"," ON","    00:18:26","18.89","19.267822736031","0"
"13.7","73.4"," CLOSED"," ON","    00:18:28","18.89","19.267822736031","0"
"13.7","73.3"," CLOSED"," ON","    00:18:31","18.89","19.267822736031","0"
"13.7","73.1"," CLOSED"," ON","    00:18:34","18.89","19.267822736031","0"
"13.7","73"," CLOSED"," ON","    00:18:36","18.89","19.267822736031","0"
"13.7","73"," CLOSED"," ON","    00:18:39","18.89","19.267822736031","0"
"13.7","73"," CLOSED"," ON","    00:18:41","18.89","19.267822736031","0"
"13.7","73"," CLOSED"," ON","    00:18:44","18.89","19.267822736031","0"
"13.7","72.6"," CLOSED"," ON","    00:18:46","18.89","19.267822736031","0"
"13.7","72.6"," CLOSED"," ON","    00:18:49","18.89","19.267822736031","0"
"13.7","72.7"," CLOSED"," ON","    00:18:52","18.89","19.267822736031","0"
"13.7","72.7"," CLOSED"," ON","    00:18:54","18.89","19.267822736031","0"
"13.7","72.6"," CLOSED"," ON","    00:18:57","18.89","19.267822736031","0"
"13.7","72.6"," CLOSED"," ON","    00:18:59","18.89","19.267822736031","0"
"13.7","72.5"," CLOSED"," ON","    00:19:02","18.89","19.267822736031","0"
"13.7","72.4"," CLOSED"," ON","    00:19:05","18.89","19.267822736031","0"
"13.7","72.2"," CLOSED"," ON","    00:19:07","18.89","19.267822736031","0"
"13.6","72"," CLOSED"," ON","    00:19:10","18.89","18.90359168242","0"
"13.7","72.1"," CLOSED"," ON","    00:19:12","18.89","19.267822736031","0"
"13.7","72.1"," CLOSED"," ON","    00:19:15","18.89","19.267822736031","0"
"13.7","71.8"," CLOSED"," ON","    00:19:17","18.89","19.267822736031","0"
"13.7","71.8"," CLOSED"," ON","    00:19:20","18.89","19.267822736031","0"
"13.7","71.8"," CLOSED"," ON","    00:19:23","18.89","19.267822736031","0"
"13.7","71.6"," CLOSED"," ON","    00:19:25","18.89","19.267822736031","0"
"13.7","71.5"," CLOSED"," ON","    00:19:28","18.89","19.267822736031","0"
"13.7","71.5"," CLOSED"," ON","    00:19:30","18.89","19.267822736031","0"
"13.7","71.5"," CLOSED"," ON","    00:19:33","18.89","19.267822736031","0"
"13.7","71.5"," CLOSED"," ON","    00:19:36","18.89","19.267822736031","0"
"13.6","71.6"," CLOSED"," ON","    00:19:38","18.89","18.90359168242","0"
"13.7","71.6"," CLOSED"," ON","    00:19:41","18.89","19.267822736031","0"
"13.6","71.6"," CLOSED"," ON","    00:19:43","18.89","18.90359168242","0"
"13.7","71.5"," CLOSED"," ON","    00:19:46","18.89","19.267822736031","0"
"13.7","71.2"," CLOSED"," ON","    00:19:49","18.89","19.267822736031","0"
"13.6","71"," CLOSED"," ON","    00:19:51","18.89","18.90359168242","0"
"13.7","71.1"," CLOSED"," ON","    00:19:54","18.89","19.267822736031","0"
"13.6","71.1"," CLOSED"," ON","    00:19:56","18.89","18.90359168242","0"
"13.6","70.8"," CLOSED"," ON","    00:19:59","18.89","18.90359168242","0"
"13.7","70.9"," CLOSED"," ON","    00:20:01","17.78","24.509803921569","0"
"13.7","71"," CLOSED"," ON","    00:20:04","17.78","24.509803921569","0"
"13.6","70.8"," CLOSED"," ON","    00:20:07","17.78","23.923444976077","0"
"13.7","70.6"," CLOSED"," ON","    00:20:09","17.78","24.509803921569","0"
"13.6","70.5"," CLOSED"," ON","    00:20:12","17.78","23.923444976077","0"
"13.6","70.4"," CLOSED"," ON","    00:20:14","17.78","23.923444976077","0"
"13.7","70.3"," CLOSED"," ON","    00:20:17","17.78","24.509803921569","0"
"13.6","70.3"," CLOSED"," ON","    00:20:20","17.78","23.923444976077","0"
"13.7","70.5"," CLOSED"," ON","    00:20:22","17.78","24.509803921569","0"
"13.6","70.4"," CLOSED"," ON","    00:20:25","17.78","23.923444976077","0"
"13.6","70.3"," CLOSED"," ON","    00:20:27","17.78","23.923444976077","0"
"13.7","70"," CLOSED"," ON","    00:20:30","17.78","24.509803921569","0"
"13.6","69.9"," CLOSED"," ON","    00:20:32","17.78","23.923444976077","0"
"13.7","70"," CLOSED"," ON","    00:20:35","17.78","24.509803921569","0"
"13.7","69.8"," CLOSED"," ON","    00:20:38","17.78","24.509803921569","0"
"13.6","69.7"," CLOSED"," ON","    00:20:40","17.78","23.923444976077","0"
"13.6","69.7"," CLOSED"," ON","    00:20:43","17.78","23.923444976077","0"
"13.6","69.5"," CLOSED"," ON","    00:20:45","17.78","23.923444976077","0"
"13.7","69.6"," CLOSED"," ON","    00:20:48","17.78","24.509803921569","0"
"13.6","69.6"," CLOSED"," ON","    00:20:51","17.78","23.923444976077","0"
"13.6","69.4"," CLOSED"," ON","    00:20:53","17.78","23.923444976077","0"
"13.6","69.3"," CLOSED"," ON","    00:20:56","17.78","23.923444976077","0"
"13.7","69.3"," CLOSED"," ON","    00:20:58","17.78","24.509803921569","0"
"13.6","69.1"," CLOSED"," ON","    00:21:01","17.78","23.923444976077","0"
"13.6","68.9"," CLOSED"," ON","    00:21:03","17.78","23.923444976077","0"
"13.6","68.8"," CLOSED"," ON","    00:21:06","17.78","23.923444976077","0"
"13.6","68.9"," CLOSED"," ON","    00:21:09","17.78","23.923444976077","0"
"13.6","68.8"," CLOSED"," ON","    00:21:11","17.78","23.923444976077","0"
"13.6","68.8"," CLOSED"," ON","    00:21:14","17.78","23.923444976077","0"
"13.6","68.8"," CLOSED"," ON","    00:21:16","17.78","23.923444976077","0"
"13.6","68.8"," CLOSED"," ON","    00:21:19","17.78","23.923444976077","0"
"13.6","68.8"," CLOSED"," ON","    00:21:22","17.78","23.923444976077","0"
"13.6","68.8"," CLOSED"," ON","    00:21:24","17.78","23.923444976077","0"
"13.6","68.8"," CLOSED"," ON","    00:21:27","17.78","23.923444976077","0"
"13.6","68.9"," CLOSED"," ON","    00:21:29","17.78","23.923444976077","0"
"13.6","68.7"," CLOSED"," ON","    00:21:32","17.78","23.923444976077","0"
"13.6","68.6"," CLOSED"," ON","    00:21:35","17.78","23.923444976077","0"
"13.6","68.6"," CLOSED"," ON","    00:21:37","17.78","23.923444976077","0"
"13.6","68.5"," CLOSED"," ON","    00:21:40","17.78","23.923444976077","0"
"13.6","68.4"," CLOSED"," ON","    00:21:42","17.78","23.923444976077","0"
"13.6","68.5"," CLOSED"," ON","    00:21:45","17.78","23.923444976077","0"
"13.6","68.5"," CLOSED"," ON","    00:21:47","17.78","23.923444976077","0"
"13.5","68.6"," CLOSED"," ON","    00:21:50","17.78","23.364485981308","0"
"13.6","68.7"," CLOSED"," ON","    00:21:53","17.78","23.923444976077","0"
"13.6","68.4"," CLOSED"," ON","    00:21:55","17.78","23.923444976077","0"
"13.6","68.4"," CLOSED"," ON","    00:21:58","17.78","23.923444976077","0"
"13.6","68.3"," CLOSED"," ON","    00:22:00","17.78","23.923444976077","0"
"13.6","68.4"," CLOSED"," ON","    00:22:03","17.78","23.923444976077","0"
"13.6","68.3"," CLOSED"," ON","    00:22:06","17.78","23.923444976077","0"
"13.6","68.3"," CLOSED"," ON","    00:22:08","17.78","23.923444976077","0"
"13.6","68.3"," CLOSED"," ON","    00:22:11","17.78","23.923444976077","0"
"13.5","68.3"," CLOSED"," ON","    00:22:13","17.78","23.364485981308","0"
"13.5","68.3"," CLOSED"," ON","    00:22:16","17.78","23.364485981308","0"
"13.5","68.2"," CLOSED"," ON","    00:22:18","17.78","23.364485981308","0"
"13.6","68"," CLOSED"," ON","    00:22:21","17.78","23.923444976077","0"
"13.5","67.9"," CLOSED"," ON","    00:22:24","17.78","23.364485981308","0"
"13.5","67.9"," CLOSED"," ON","    00:22:26","17.78","23.364485981308","0"
"13.5","67.9"," CLOSED"," ON","    00:22:29","17.78","23.364485981308","0"
"13.5","67.9"," CLOSED"," ON","    00:22:31","17.78","23.364485981308","0"
"13.6","67.9"," CLOSED"," ON","    00:22:34","17.78","23.923444976077","0"
"13.5","67.8"," CLOSED"," ON","    00:22:37","17.78","23.364485981308","0"
"13.5","67.9"," CLOSED"," ON","    00:22:39","17.78","23.364485981308","0"
"13.5","67.9"," CLOSED"," ON","    00:22:42","17.78","23.364485981308","0"
"13.5","68.1"," CLOSED"," ON","    00:22:44","17.78","23.364485981308","0"
"13.6","68.1"," CLOSED"," ON","    00:22:47","17.78","23.923444976077","0"
"13.5","68.1"," CLOSED"," ON","    00:22:49","17.78","23.364485981308","0"
"13.5","68.2"," CLOSED"," ON","    00:22:52","17.78","23.364485981308","0"
"13.5","68.1"," CLOSED"," ON","    00:22:55","17.78","23.364485981308","0"
"13.5","68.1"," CLOSED"," ON","    00:22:57","17.78","23.364485981308","0"
"13.5","68.1"," CLOSED"," ON","    00:23:00","17.78","23.364485981308","0"
"13.5","68.1"," CLOSED"," ON","    00:23:02","17.78","23.364485981308","0"
"13.5","68.1"," CLOSED"," ON","    00:23:05","17.78","23.364485981308","0"
"13.5","68.1"," CLOSED"," ON","    00:23:08","17.78","23.364485981308","0"
"13.5","68.2"," CLOSED"," ON","    00:23:10","17.78","23.364485981308","0"
"13.5","68.2"," CLOSED"," ON","    00:23:13","17.78","23.364485981308","0"
"13.5","68.2"," CLOSED"," ON","    00:23:15","17.78","23.364485981308","0"
"13.5","68.3"," CLOSED"," ON","    00:23:18","17.78","23.364485981308","0"
"13.6","68.3"," CLOSED"," ON","    00:23:21","17.78","23.923444976077","0"
"13.5","68.1"," CLOSED"," ON","    00:23:23","17.78","23.364485981308","0"
"13.5","68.2"," CLOSED"," ON","    00:23:26","17.78","23.364485981308","0"
"13.5","68.2"," CLOSED"," ON","    00:23:28","17.78","23.364485981308","0"
"13.5","68.2"," CLOSED"," ON","    00:23:31","17.78","23.364485981308","0"
"13.5","68.3"," CLOSED"," ON","    00:23:33","17.78","23.364485981308","0"
"13.5","68.3"," CLOSED"," ON","    00:23:36","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:39","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:41","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:44","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:46","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:49","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:52","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:54","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:57","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:23:59","17.78","23.364485981308","0"
"13.5","68.4"," CLOSED"," ON","    00:24:02","17.78","23.364485981308","0"
"13.5","68.5"," CLOSED"," ON","    00:24:04","17.78","23.364485981308","0"
"13.5","68.6"," CLOSED"," ON","    00:24:07","17.78","23.364485981308","0"
"13.5","68.7"," CLOSED"," ON","    00:24:10","17.78","23.364485981308","0"
"13.5","68.7"," CLOSED"," ON","    00:24:12","17.78","23.364485981308","0"
"13.5","68.6"," CLOSED"," ON","    00:24:15","17.78","23.364485981308","0"
"13.5","68.6"," CLOSED"," ON","    00:24:17","17.78","23.364485981308","0"
"13.5","68.7"," CLOSED"," ON","    00:24:20","17.78","23.364485981308","0"
"13.5","68.8"," CLOSED"," ON","    00:24:23","17.78","23.364485981308","0"
"13.5","68.8"," CLOSED"," ON","    00:24:25","17.78","23.364485981308","0"
"13.5","68.8"," CLOSED"," ON","    00:24:28","17.78","23.364485981308","0"
"13.5","68.7"," CLOSED"," ON","    00:24:30","17.78","23.364485981308","0"
"13.4","68.6"," CLOSED"," ON","    00:24:33","17.78","22.83105022831","0"
"13.5","68.7"," CLOSED"," ON","    00:24:35","17.78","23.364485981308","0"
"13.4","68.7"," CLOSED"," ON","    00:24:38","17.78","22.83105022831","0"
"13.5","68.8"," CLOSED"," ON","    00:24:41","17.78","23.364485981308","0"
"13.5","68.9"," CLOSED"," ON","    00:24:43","17.78","23.364485981308","0"
"13.4","68.9"," CLOSED"," ON","    00:24:46","17.78","22.83105022831","0"
"13.5","69"," CLOSED"," ON","    00:24:48","17.78","23.364485981308","0"
"13.5","69.1"," CLOSED"," ON","    00:24:51","17.78","23.364485981308","0"
"13.5","69.2"," CLOSED"," ON","    00:24:54","17.78","23.364485981308","0"
"13.5","69.2"," CLOSED"," ON","    00:24:56","17.78","23.364485981308","0"
"13.5","69.3"," CLOSED"," ON","    00:24:59","17.78","23.364485981308","0"
"13.5","69.3"," CLOSED"," ON","    00:25:01","17.78","23.364485981308","0"
"13.4","69.4"," CLOSED"," ON","    00:25:04","17.78","22.83105022831","0"
"13.5","69.5"," CLOSED"," ON","    00:25:07","17.78","23.364485981308","0"
"13.5","69.6"," CLOSED"," ON","    00:25:09","17.78","23.364485981308","0"
"13.4","69.4"," CLOSED"," ON","    00:25:12","17.78","22.83105022831","0"
"13.4","69.4"," CLOSED"," ON","    00:25:14","17.78","22.83105022831","0"
"13.4","69.6"," CLOSED"," ON","    00:25:17","17.78","22.83105022831","0"
"13.5","69.7"," CLOSED"," ON","    00:25:19","17.78","23.364485981308","0"
"13.4","69.7"," CLOSED"," ON","    00:25:22","17.78","22.83105022831","0"
"13.4","69.7"," CLOSED"," ON","    00:25:25","17.78","22.83105022831","0"
"13.5","69.8"," CLOSED"," ON","    00:25:27","17.78","23.364485981308","0"
"13.5","69.9"," CLOSED"," ON","    00:25:30","17.78","23.364485981308","0"
"13.5","69.8"," CLOSED"," ON","    00:25:32","17.78","23.364485981308","0"
"13.5","69.7"," CLOSED"," ON","    00:25:35","17.78","23.364485981308","0"
"13.5","69.8"," CLOSED"," ON","    00:25:38","17.78","23.364485981308","0"
"13.4","69.8"," CLOSED"," ON","    00:25:40","17.78","22.83105022831","0"
"13.5","69.8"," CLOSED"," ON","    00:25:43","17.78","23.364485981308","0"
"13.5","69.9"," CLOSED"," ON","    00:25:45","17.78","23.364485981308","0"
"13.5","70"," CLOSED"," ON","    00:25:48","17.78","23.364485981308","0"
"13.4","69.9"," CLOSED"," ON","    00:25:50","17.78","22.83105022831","0"
"13.5","70"," CLOSED"," ON","    00:25:53","17.78","23.364485981308","0"
"13.4","70"," CLOSED"," ON","    00:25:56","17.78","22.83105022831","0"
